borrower_id,age,gender,education,marital_status,num_dependents,residence_type,income,employment_status,loan_amount,loan_term,interest_rate,credit_score,debt_to_income_ratio,existing_loan_balance,previous_loans,previous_default,loan_purpose,monthly_repayment,risk
21056,40,Male,PhD,Widowed,3,Rent,54435,Employed,230833,48,7.65,754,0.34,122107,5,0,Education,6509.22,Medium
39255,46,Male,High School,Married,1,Rent,58653,Self-Employed,298514,60,4.03,795,0.25,130179,2,0,Medical expenses,12677.6,Low
57746,40,Male,High School,Married,3,Rent,113539,Employed,325700,60,3.16,751,0.27,101129,2,0,Car purchase,7841.25,Low
63850,50,Male,Bachelor,Single,2,Rent,66010,Self-Employed,168277,36,3.33,756,0.23,65019,4,1,Car purchase,5213.48,Medium
20920,47,Female,High School,Divorced,5,Own,112569,Self-Employed,309200,60,3.05,789,0.3,171010,2,0,Home improvement,12765.4,Low
84766,50,Female,Master,Married,2,Own,73661,Self-Employed,164058,36,4.41,752,0.29,157153,5,0,Home improvement,10744.99,Low
22031,42,Female,Bachelor,Married,4,Rent,44049,Employed,91862,60,4.15,733,0.3,148742,2,1,Home improvement,1787.75,Medium
68397,63,Male,High School,Widowed,0,Own,2493,Unemployed,137208,48,3.54,663,0.35,66482,5,1,Education,2830.31,High
44136,43,Female,Master,Divorced,4,Rent,39095,Employed,94467,36,6.25,700,0.29,161520,2,1,Car purchase,2503.62,Medium
29206,59,Male,PhD,Widowed,2,Own,25,Unemployed,64892,48,4.44,655,0.37,86292,5,0,Home improvement,1481.35,High
59262,61,Male,High School,Married,5,Own,100012,Self-Employed,172735,36,3.59,761,0.29,180495,5,0,Car purchase,12421.47,Low
52069,61,Male,Bachelor,Single,0,Own,98469,Employed,148241,36,3.75,786,0.23,112518,4,0,Car purchase,6365.17,Low
98693,45,Female,High School,Married,4,Rent,74,Unemployed,110321,48,5.02,657,0.39,155070,3,1,Education,2449.26,High
30652,50,Male,PhD,Married,0,Rent,65583,Employed,152936,60,3.49,796,0.26,71022,1,0,Car purchase,12312.2,Low
16084,40,Male,Bachelor,Single,5,Rent,95698,Employed,342855,36,3.44,795,0.27,106059,3,0,Education,8207.66,Low
61608,65,Female,Master,Married,1,Rent,62783,Self-Employed,375801,36,6.73,768,0.27,81258,1,0,Car purchase,9526.59,Low
99222,33,Female,Master,Single,4,Own,0,Unemployed,50866,60,5.76,650,0.2,199318,3,1,Debt consolidation,1091.92,High
90862,27,Female,Bachelor,Widowed,2,Rent,94760,Self-Employed,147260,48,6.78,727,0.24,71351,1,0,Home improvement,2971.66,Medium
51122,34,Female,PhD,Divorced,1,Rent,92522,Self-Employed,175808,48,4.02,758,0.24,124133,4,0,Car purchase,12129.51,Low
23072,38,Female,Master,Divorced,1,Own,39549,Employed,64266,60,6.97,701,0.24,33174,2,0,Debt consolidation,2035.06,Medium
54688,57,Female,High School,Divorced,2,Rent,26652,Employed,279463,48,5.74,736,0.29,167725,1,0,Medical expenses,5405.6,High
56859,45,Female,High School,Single,2,Own,12907,Unemployed,115332,36,5.58,674,0.34,59200,5,0,Education,3739.96,High
61736,25,Male,Master,Single,4,Own,44840,Self-Employed,135544,36,4.99,730,0.2,115019,3,1,Medical expenses,3289.05,Medium
91073,61,Female,High School,Single,1,Own,5852,Unemployed,106353,36,7.73,662,0.26,47150,2,1,Education,3262.43,High
81856,36,Female,High School,Married,3,Rent,105685,Self-Employed,337109,48,3.24,751,0.21,171930,5,0,Debt consolidation,7128.32,Low
66951,60,Male,High School,Single,4,Own,83200,Unemployed,303690,36,6.08,688,0.36,48005,1,1,Education,7626.7,High
93468,53,Male,PhD,Divorced,3,Own,0,Unemployed,110014,36,3.4,661,0.26,30171,1,0,Car purchase,3367.65,High
65502,35,Female,High School,Married,4,Own,26655,Unemployed,117998,48,3.24,696,0.34,79857,1,0,Home improvement,2458.5,High
41928,21,Female,PhD,Divorced,2,Own,41033,Employed,75749,60,6.4,661,0.37,69109,2,0,Medical expenses,2524.53,High
69897,43,Female,PhD,Divorced,5,Rent,57375,Self-Employed,199372,48,4.65,778,0.2,152382,1,0,Home improvement,6256.1,Low
55656,33,Female,High School,Single,5,Rent,85323,Employed,390918,48,3.92,800,0.24,140545,4,0,Car purchase,5621.95,Low
95311,64,Male,Bachelor,Widowed,3,Rent,63088,Self-Employed,378695,36,3.72,758,0.27,41921,2,0,Car purchase,10750.27,Low
92262,60,Female,Master,Single,4,Own,65949,Self-Employed,386094,36,3.52,792,0.29,64067,3,0,Debt consolidation,12137.02,Low
72456,20,Female,High School,Widowed,1,Rent,48507,Self-Employed,278456,60,5.8,750,0.4,48836,4,0,Medical expenses,7118.08,High
56489,24,Female,Bachelor,Divorced,0,Own,53825,Unemployed,94495,48,4.36,673,0.2,161255,3,1,Car purchase,2476.53,High
20371,65,Female,Master,Widowed,0,Rent,61698,Self-Employed,359052,36,3.61,784,0.29,121175,1,0,Car purchase,10952.18,Low
94554,34,Male,Bachelor,Single,3,Own,75627,Self-Employed,165017,60,5.46,786,0.21,85424,5,0,Education,3313.64,Medium
68645,28,Female,Master,Single,2,Rent,52158,Self-Employed,159084,60,3.88,756,0.29,57739,3,1,Home improvement,3763.56,Medium
33153,65,Female,Master,Divorced,0,Rent,55512,Self-Employed,193061,36,5.77,797,0.29,181203,1,0,Education,9809.21,Low
72332,36,Female,PhD,Widowed,1,Rent,69816,Self-Employed,193545,48,6.4,715,0.31,124750,3,0,Home improvement,6144.37,Medium
13790,31,Female,Bachelor,Single,5,Own,45770,Self-Employed,195834,60,7.89,728,0.28,144382,3,0,Education,4977.82,Medium
32587,56,Male,High School,Married,3,Own,102291,Self-Employed,181287,36,3.23,755,0.29,47121,5,0,Car purchase,7703.91,Low
62840,57,Male,High School,Widowed,2,Rent,63287,Employed,123341,60,4.88,707,0.27,20581,4,0,Education,2820.02,Medium
41850,42,Female,Master,Single,3,Rent,76419,Self-Employed,131463,48,7.03,744,0.33,12674,5,0,Debt consolidation,3607.14,Medium
16435,49,Male,PhD,Widowed,4,Own,58263,Self-Employed,177044,48,3.66,761,0.26,64811,3,1,Medical expenses,4926.25,Medium
24557,64,Male,High School,Divorced,1,Own,108537,Employed,155606,36,3.15,754,0.22,69919,3,0,Debt consolidation,11180.31,Low
39351,48,Female,High School,Married,0,Rent,77081,Employed,330623,60,5.44,761,0.24,111159,3,0,Home improvement,7009.21,Low
30666,23,Male,High School,Divorced,0,Own,37842,Employed,62568,60,6.43,663,0.21,183092,5,0,Debt consolidation,1378.06,High
34450,42,Female,PhD,Married,4,Own,15158,Self-Employed,89795,48,5.9,650,0.24,40876,3,1,Home improvement,2730.31,High
71578,46,Female,Master,Divorced,2,Own,92302,Self-Employed,260346,60,7.25,790,0.25,17465,3,0,Home improvement,5746.22,Medium
46028,59,Female,Bachelor,Widowed,5,Own,81763,Self-Employed,390918,48,3.37,753,0.27,108007,4,0,Education,12295.83,Low
40972,52,Male,Master,Single,4,Own,2112,Unemployed,192302,60,5.62,779,0.4,80542,3,1,Home improvement,6116.0,High
96920,38,Female,Bachelor,Married,4,Own,73999,Self-Employed,272786,48,7.34,788,0.38,155364,2,0,Medical expenses,7351.58,High
26950,42,Male,PhD,Widowed,3,Rent,51626,Employed,151033,60,3.07,721,0.31,98798,2,1,Debt consolidation,3866.78,Medium
10148,56,Female,Bachelor,Single,0,Own,89052,Self-Employed,272558,48,7.2,750,0.25,163026,4,1,Education,7113.51,Medium
76962,39,Female,Bachelor,Single,4,Rent,58742,Employed,109582,48,4.94,733,0.22,91521,1,0,Car purchase,2734.07,Medium
34571,59,Male,Master,Divorced,2,Own,39161,Self-Employed,155884,60,4.24,721,0.24,123911,4,0,Car purchase,3843.2,High
27050,34,Male,Bachelor,Widowed,3,Rent,381,Unemployed,51283,48,3.65,650,0.21,145348,4,0,Car purchase,1025.94,High
29405,21,Male,Bachelor,Single,1,Own,29,Unemployed,51535,48,7.43,650,0.21,194255,3,0,Education,1027.24,High
18534,65,Female,High School,Married,5,Rent,81931,Employed,259603,36,4.89,756,0.34,72242,2,0,Medical expenses,8733.24,Medium
90611,47,Female,Master,Widowed,5,Rent,10691,Unemployed,56858,48,6.72,654,0.35,194493,1,1,Medical expenses,1877.61,High
17253,45,Female,High School,Married,1,Own,43885,Employed,215518,36,6.18,772,0.29,48998,3,0,Car purchase,5845.97,Medium
31262,47,Male,Bachelor,Widowed,3,Rent,88257,Employed,233614,48,7.02,786,0.26,169164,5,0,Home improvement,5060.22,Low
51969,26,Male,Bachelor,Divorced,4,Rent,11480,Unemployed,54240,60,5.47,650,0.2,36345,3,0,Education,1774.59,High
55519,42,Male,High School,Divorced,2,Own,88589,Employed,256740,36,7.46,786,0.25,135456,5,1,Home improvement,9233.63,Medium
71834,57,Male,High School,Single,1,Rent,70865,Employed,337665,48,4.89,780,0.22,135886,5,0,Car purchase,8638.65,Low
82479,47,Male,Bachelor,Widowed,5,Rent,10672,Employed,109422,60,3.26,679,0.4,137777,1,0,Education,3360.66,High
26877,53,Male,Master,Married,3,Own,76970,Self-Employed,255902,60,6.06,786,0.3,132719,1,0,Medical expenses,5782.49,Medium
98161,46,Male,PhD,Widowed,1,Rent,76266,Self-Employed,285152,48,3.81,779,0.3,149127,3,0,Debt consolidation,11477.36,Low
85047,52,Male,High School,Married,4,Rent,927,Unemployed,94224,60,3.96,659,0.27,33778,5,1,Home improvement,2342.9,High
25645,46,Female,Master,Widowed,4,Rent,71200,Self-Employed,270601,60,5.6,756,0.3,167987,1,0,Debt consolidation,11910.6,Low
67355,53,Female,PhD,Divorced,0,Rent,96983,Self-Employed,138623,36,7.68,742,0.39,168662,2,0,Debt consolidation,4680.97,High
66912,41,Male,Master,Single,0,Own,57347,Self-Employed,290299,36,6.57,767,0.27,124481,5,0,Debt consolidation,9626.63,Low
44769,47,Female,High School,Widowed,1,Rent,73661,Self-Employed,255790,60,7.52,778,0.32,159176,3,1,Debt consolidation,7274.94,Medium
32115,46,Female,High School,Widowed,0,Rent,77347,Self-Employed,320431,36,6.91,791,0.21,18134,2,0,Debt consolidation,10746.01,Low
91657,50,Male,Master,Widowed,4,Rent,14797,Employed,94956,36,5.64,757,0.35,94069,3,1,Education,2671.56,High
80760,27,Male,PhD,Divorced,3,Own,19510,Unemployed,61761,36,7.26,653,0.25,61865,3,1,Car purchase,2729.96,High
78638,62,Male,Bachelor,Married,5,Rent,107561,Self-Employed,332501,48,5.62,766,0.27,120383,1,0,Debt consolidation,12526.97,Low
88225,65,Male,PhD,Married,5,Own,57876,Employed,144208,60,4.68,750,0.29,117126,4,0,Car purchase,9818.92,Low
13201,52,Female,Bachelor,Married,5,Own,105761,Employed,374797,48,3.47,752,0.26,86084,5,0,Car purchase,3538.12,Low
22691,27,Male,High School,Married,2,Own,15920,Unemployed,81228,60,4.38,687,0.28,37883,2,0,Debt consolidation,1650.28,High
69491,36,Male,High School,Single,5,Own,19436,Unemployed,139335,36,7.8,736,0.27,24434,3,0,Car purchase,4315.17,High
26855,65,Female,Master,Widowed,5,Own,15737,Self-Employed,171945,48,4.32,659,0.39,120406,1,1,Medical expenses,3013.78,High
13084,55,Male,PhD,Single,5,Rent,46671,Self-Employed,208550,36,3.54,780,0.26,178882,4,0,Home improvement,12879.2,Low
94645,53,Female,PhD,Divorced,4,Rent,59295,Self-Employed,217886,36,7.34,790,0.26,121452,3,0,Car purchase,12915.76,Low
59700,45,Male,Master,Single,0,Rent,90750,Employed,207324,36,7.09,780,0.32,117008,1,1,Car purchase,6508.12,Medium
46975,60,Female,Bachelor,Single,1,Rent,109657,Self-Employed,144159,48,4.33,775,0.27,49774,4,0,Car purchase,12877.72,Low
98685,53,Male,Master,Divorced,5,Rent,67769,Self-Employed,390026,60,3.06,764,0.22,118523,2,0,Car purchase,9935.24,Low
99486,46,Female,PhD,Widowed,5,Own,47361,Self-Employed,160580,36,5.42,714,0.31,73938,4,1,Home improvement,6417.94,Medium
44420,51,Male,Master,Widowed,0,Own,5125,Employed,69435,36,5.28,688,0.2,128673,2,0,Education,2017.79,High
21348,40,Female,Master,Married,0,Rent,822,Unemployed,182271,36,4.64,671,0.4,59610,3,0,Car purchase,4693.88,High
88887,47,Male,Master,Married,4,Rent,19201,Unemployed,137819,36,5.05,692,0.39,120870,1,1,Medical expenses,4408.29,High
39592,45,Male,High School,Divorced,5,Own,1263,Unemployed,223676,60,7.11,740,0.21,18852,3,0,Medical expenses,5465.96,High
36186,20,Female,Bachelor,Divorced,1,Own,28091,Employed,137036,48,5.39,663,0.22,111674,5,0,Home improvement,3470.44,High
17181,44,Male,Master,Married,5,Rent,78103,Employed,160076,36,3.62,768,0.22,175494,5,0,Home improvement,11702.43,Low
60609,61,Male,Master,Married,3,Own,70497,Self-Employed,184572,36,4.53,768,0.22,61058,2,0,Car purchase,12958.08,Low
14710,51,Male,Master,Divorced,2,Rent,1722,Unemployed,144480,60,5.1,667,0.38,25428,2,0,Debt consolidation,4394.38,High
73602,25,Female,Bachelor,Married,0,Rent,36792,Employed,127718,36,5.45,654,0.36,178665,3,1,Medical expenses,4127.77,High
99030,39,Male,Master,Married,2,Rent,36655,Employed,138294,60,7.99,678,0.35,160799,5,0,Home improvement,3225.71,High
32963,51,Female,Master,Divorced,4,Rent,82878,Self-Employed,168010,36,6.93,770,0.26,73315,2,0,Car purchase,3760.76,Low
18402,62,Male,PhD,Single,2,Rent,61415,Employed,207704,48,3.79,707,0.23,119684,4,0,Education,4983.17,Medium
50298,65,Male,Master,Widowed,3,Rent,46198,Self-Employed,216452,60,3.05,777,0.26,141255,4,0,Car purchase,5756.99,Low
16570,64,Male,Bachelor,Widowed,4,Rent,87544,Employed,236845,36,6.11,724,0.29,139251,4,1,Education,6453.2,Medium
24103,57,Female,Master,Married,5,Rent,91463,Self-Employed,390918,60,3.06,788,0.29,97504,5,0,Car purchase,11357.94,Low
57713,61,Female,PhD,Married,5,Own,87633,Self-Employed,254624,48,7.17,764,0.27,55404,2,0,Car purchase,12555.8,Low
30023,52,Female,Master,Divorced,1,Own,97625,Self-Employed,398694,36,3.79,759,0.29,158272,5,1,Debt consolidation,12125.78,Medium
29322,58,Male,PhD,Divorced,1,Own,79100,Self-Employed,342642,60,6.16,786,0.36,95429,4,1,Education,7469.6,High
81296,38,Female,PhD,Divorced,2,Rent,51842,Self-Employed,116735,60,3.3,651,0.37,193475,5,1,Medical expenses,2425.35,High
16100,22,Male,Master,Single,5,Rent,66847,Self-Employed,277931,60,4.53,757,0.31,60552,1,0,Car purchase,7319.01,Medium
28617,64,Male,High School,Widowed,2,Rent,96926,Self-Employed,306000,48,4.19,757,0.35,174951,4,1,Medical expenses,7645.87,Medium
56854,59,Male,PhD,Single,0,Own,96809,Employed,271031,36,3.25,774,0.27,129196,3,1,Education,8262.68,Medium
92864,34,Male,Bachelor,Divorced,2,Rent,59894,Self-Employed,312803,48,3.89,728,0.28,141812,4,1,Education,5851.5,Medium
71653,61,Female,PhD,Widowed,3,Own,115817,Self-Employed,214355,36,4.39,778,0.25,131820,5,1,Car purchase,6738.49,Medium
76806,46,Female,Bachelor,Divorced,3,Rent,95315,Employed,243272,36,4.49,777,0.21,148823,4,0,Education,5849.76,Low
48205,41,Male,Bachelor,Single,1,Own,48698,Employed,244650,36,5.27,784,0.21,119161,4,0,Car purchase,9282.92,Low
87408,23,Male,High School,Widowed,0,Own,6671,Unemployed,251534,48,7.69,658,0.26,15411,3,1,Medical expenses,6300.92,High
46705,41,Male,High School,Single,1,Rent,2143,Unemployed,51609,48,4.88,681,0.4,154241,1,1,Car purchase,1075.16,High
93927,62,Female,Master,Widowed,1,Own,93585,Self-Employed,204299,36,3.49,755,0.26,164955,2,0,Car purchase,5762.83,Low
85717,58,Male,Master,Married,1,Own,79590,Employed,390918,60,4.96,750,0.25,153981,3,0,Home improvement,3603.57,Low
55732,21,Male,Bachelor,Single,2,Own,6930,Unemployed,60723,60,4.24,663,0.4,84738,3,1,Home improvement,1613.16,High
70520,64,Female,PhD,Single,3,Own,105665,Employed,156337,60,3.94,761,0.26,74632,3,0,Education,9105.37,Low
22434,59,Male,High School,Divorced,0,Own,50130,Unemployed,162493,60,6.27,743,0.25,187915,1,0,Car purchase,4748.51,High
11086,50,Female,Bachelor,Single,3,Own,56174,Self-Employed,361823,48,4.79,791,0.26,152579,1,0,Car purchase,7611.2,Low
84306,64,Male,Master,Single,1,Own,119659,Self-Employed,398694,60,6.5,800,0.26,190732,4,1,Medical expenses,12870.71,Medium
55940,30,Female,Bachelor,Widowed,5,Own,102547,Self-Employed,309310,60,5.37,758,0.26,153931,4,0,Debt consolidation,7871.63,Low
62052,62,Female,PhD,Single,2,Rent,97266,Self-Employed,299851,36,5.51,779,0.29,18929,1,1,Education,10784.77,Medium
75574,39,Male,PhD,Divorced,3,Own,23746,Employed,181800,60,3.22,762,0.25,72982,4,0,Debt consolidation,3542.48,High
15007,38,Female,Master,Divorced,5,Own,43396,Employed,143371,60,7.94,733,0.24,35880,3,0,Medical expenses,3272.64,Medium
77949,40,Female,High School,Single,4,Own,85351,Self-Employed,304024,36,3.35,744,0.26,73929,4,1,Medical expenses,7198.64,Medium
12821,55,Female,Master,Single,4,Own,448,Unemployed,97392,48,3.27,650,0.34,60019,3,0,Medical expenses,1772.41,High
95602,38,Male,PhD,Divorced,5,Rent,0,Unemployed,68274,60,5.75,669,0.2,171879,2,1,Car purchase,1465.05,High
81943,58,Male,Master,Single,3,Own,46832,Self-Employed,259205,36,7.09,779,0.25,175978,1,0,Car purchase,10795.45,Low
20628,51,Female,Master,Married,2,Own,54375,Unemployed,171810,60,3.72,681,0.4,46449,5,0,Medical expenses,3652.19,High
42052,51,Male,Master,Widowed,0,Rent,83134,Self-Employed,334277,36,3.72,794,0.31,134040,5,1,Education,9278.74,Medium
68784,46,Female,Master,Married,5,Rent,856,Employed,98413,60,5.86,653,0.36,118430,2,0,Home improvement,2549.33,High
83438,40,Female,Bachelor,Widowed,0,Rent,8630,Unemployed,73501,48,6.98,653,0.21,175219,3,0,Medical expenses,1681.92,High
22248,65,Female,PhD,Divorced,1,Own,58926,Employed,217655,48,6.39,733,0.34,20752,1,1,Education,5693.49,Medium
47423,25,Female,High School,Married,5,Rent,56127,Self-Employed,87368,60,5.44,712,0.25,158776,1,0,Debt consolidation,2311.99,Medium
59643,64,Male,Master,Married,5,Rent,17994,Unemployed,169738,48,4.39,736,0.39,193008,5,1,Education,2995.7,High
12842,55,Female,Bachelor,Married,3,Rent,59220,Employed,152593,36,3.91,706,0.33,36432,2,0,Home improvement,4140.43,Medium
54480,22,Female,PhD,Married,5,Rent,386,Unemployed,51768,60,6.48,652,0.31,89693,4,1,Medical expenses,1395.11,High
91338,36,Female,Bachelor,Divorced,1,Own,64889,Unemployed,193364,60,4.39,769,0.4,24811,5,1,Car purchase,3529.95,High
28525,39,Male,PhD,Married,4,Own,42695,Employed,201980,60,6.63,711,0.31,62496,1,1,Debt consolidation,4482.27,Medium
54602,26,Female,Bachelor,Single,2,Own,46945,Self-Employed,104207,60,6.44,714,0.2,108894,1,1,Debt consolidation,3467.14,Medium
68989,61,Female,Bachelor,Married,0,Rent,77139,Self-Employed,344127,36,3.4,767,0.3,94438,3,0,Car purchase,11139.16,Low
28623,53,Male,High School,Divorced,4,Own,73728,Self-Employed,305709,36,4.34,768,0.33,80383,4,1,Home improvement,8728.07,Medium
89442,39,Female,PhD,Divorced,3,Rent,60854,Self-Employed,128732,48,5.92,750,0.38,190366,1,1,Car purchase,3316.99,High
71380,27,Male,PhD,Married,1,Own,38730,Unemployed,210815,48,3.39,800,0.36,39541,5,0,Car purchase,4964.92,High
52964,36,Male,Master,Single,5,Rent,46310,Employed,257279,36,4.62,715,0.3,60760,1,0,Education,5601.9,Medium
72609,31,Male,PhD,Single,5,Own,14604,Unemployed,108413,48,4.72,667,0.25,152023,4,1,Home improvement,2638.03,High
20287,60,Female,Bachelor,Divorced,5,Own,116166,Employed,218229,48,3.79,793,0.31,94495,2,1,Medical expenses,4781.76,Medium
96095,35,Female,Bachelor,Widowed,2,Rent,99080,Self-Employed,218587,36,3.08,668,0.23,115874,4,0,Home improvement,4355.15,High
54541,43,Male,High School,Widowed,0,Rent,96715,Self-Employed,189822,48,3.42,753,0.29,146687,5,0,Car purchase,11853.41,Low
21373,37,Male,Master,Single,2,Own,0,Unemployed,65917,60,5.92,682,0.35,23898,2,0,Medical expenses,1423.81,High
86150,64,Male,Bachelor,Widowed,2,Rent,91740,Self-Employed,272163,60,7.95,793,0.32,18340,4,1,Debt consolidation,7906.29,Medium
74109,45,Female,Master,Married,1,Own,83191,Employed,268100,60,4.96,792,0.32,148029,3,0,Home improvement,6429.24,Medium
12361,61,Female,Bachelor,Married,1,Rent,48609,Employed,179775,60,4.23,760,0.27,87820,3,0,Education,11156.88,Low
42161,65,Female,High School,Divorced,3,Own,84975,Employed,148568,60,4.82,775,0.27,173390,3,0,Debt consolidation,11002.07,Low
60133,54,Male,Master,Married,5,Own,91458,Employed,398694,36,7.89,784,0.32,121300,4,0,Medical expenses,12870.71,Medium
33662,27,Female,Master,Widowed,4,Own,34453,Employed,96023,60,5.04,698,0.4,69195,4,0,Home improvement,2003.68,High
74146,63,Male,Master,Single,5,Rent,112147,Self-Employed,154525,48,6.26,800,0.25,125134,5,0,Home improvement,10101.95,Low
87260,28,Male,Master,Single,3,Rent,53209,Unemployed,81637,60,5.9,651,0.39,129428,2,1,Home improvement,1986.21,High
76235,29,Male,PhD,Married,1,Own,43753,Employed,172304,48,6.75,729,0.34,172887,2,1,Education,5196.89,Medium
21454,59,Female,Master,Married,5,Own,50578,Unemployed,183450,36,7.86,686,0.39,173679,3,0,Debt consolidation,6140.29,High
50230,64,Female,Bachelor,Widowed,4,Own,20943,Self-Employed,169309,60,5.67,713,0.34,106946,3,1,Home improvement,4498.82,High
77664,27,Female,High School,Widowed,5,Own,43029,Employed,113843,36,3.89,652,0.32,98470,5,1,Car purchase,2879.32,High
18351,50,Male,Master,Divorced,4,Rent,103153,Employed,240396,60,4.18,765,0.28,85987,4,0,Car purchase,8543.33,Low
67338,50,Male,Master,Divorced,3,Own,0,Unemployed,113993,36,4.36,681,0.21,98114,4,0,Education,3580.65,High
17380,49,Male,PhD,Divorced,4,Rent,47563,Employed,299218,60,4.83,750,0.25,151851,1,0,Car purchase,12378.29,Low
45716,40,Male,Bachelor,Single,3,Own,15984,Employed,339943,48,4.62,677,0.39,168427,5,0,Education,5561.26,High
97736,30,Female,Bachelor,Widowed,3,Own,57562,Self-Employed,371907,60,5.06,753,0.26,133305,5,0,Debt consolidation,3412.62,Low
34214,53,Male,PhD,Widowed,3,Rent,67487,Employed,225771,36,5.87,761,0.23,172756,5,1,Home improvement,6038.13,Medium
23647,44,Female,PhD,Single,4,Own,93741,Self-Employed,281176,48,5.77,776,0.22,69552,4,0,Home improvement,5674.05,Medium
72249,61,Female,PhD,Divorced,5,Rent,57877,Self-Employed,232693,48,3.41,719,0.27,180099,5,1,Home improvement,3738.95,Medium
